ExpenditureID,Type,Date,Amount,DueDate,MaintenanceID,StaffID,FurnitureID
56413,Wages,2017-02-23,120321,2017-04-15,null,254,null
56414,Furniture,2020-01-09,559.43,2020-01-20,null,null,10499
56415,Maintenance,2020-05-20,1951.78,2020-07-03,1761,null,null
56416,Wages,2018-04-28,69717,2018-05-19,null,138,null
56417,Wages,2019-08-19,118950,2019-10-04,null,257,null
56418,Wages,2017-09-20,98048,2017-11-01,null,302,null
56419,Furniture,2017-06-11,968.46,2017-07-12,null,null,13124
56420,Wages,2020-04-15,28798,2020-04-27,null,253,null
56421,Furniture,2015-11-27,853.01,2015-12-11,null,null,13601
56422,Wages,2018-06-28,50996,2018-08-26,null,234,null
56423,Maintenance,2017-03-28,962.35,2017-04-18,1444,null,null
56424,Maintenance,2020-09-12,1199.33,2020-10-30,1272,null,null
56425,Maintenance,2017-04-19,124.97,2017-05-17,1503,null,null
56426,Maintenance,2020-09-27,1821.02,2020-10-09,1750,null,null
56427,Wages,2015-12-11,128167,2016-01-12,null,274,null
56428,Wages,2018-11-09,95342,2018-12-17,null,120,null
56429,Maintenance,2019-08-28,774.96,2019-10-16,2664,null,null
56430,Furniture,2019-04-20,841.87,2019-05-12,null,null,12156
56431,Maintenance,2019-10-16,1962.17,2019-11-17,1254,null,null
56432,Furniture,2018-04-20,1000.25,2018-06-03,null,null,14156
56433,Furniture,2016-08-27,715.23,2016-09-10,null,null,10399
56434,Wages,2017-03-11,113689,2017-04-16,null,177,null
56435,Wages,2016-05-24,81832,2016-06-09,null,135,null
56436,Wages,2018-09-10,78383,2018-09-25,null,179,null
56437,Wages,2019-12-25,93032,2020-01-27,null,117,null
56438,Wages,2017-08-30,60343,2017-09-29,null,292,null
56439,Wages,2019-10-22,27790,2019-11-14,null,278,null
56440,Maintenance,2020-07-10,1223.86,2020-08-24,1037,null,null
56441,Maintenance,2017-09-07,247.59,2017-10-26,2225,null,null
56442,Maintenance,2018-05-16,594.99,2018-07-06,1808,null,null
56443,Maintenance,2016-07-06,1356.88,2016-08-22,2308,null,null
56444,Maintenance,2020-08-19,316.22,2020-10-15,1242,null,null
56445,Wages,2017-08-03,42118,2017-08-15,null,125,null
56446,Furniture,2020-05-02,616.87,2020-05-25,null,null,11948
56447,Maintenance,2016-01-31,998.01,2016-03-15,1328,null,null
56448,Furniture,2016-08-29,961.73,2016-10-07,null,null,11742
56449,Furniture,2019-10-14,941.54,2019-11-11,null,null,11972
56450,Maintenance,2018-10-02,1720.47,2018-10-25,2891,null,null
56451,Furniture,2018-01-21,542.36,2018-03-15,null,null,12398
56452,Maintenance,2016-12-20,1965.33,2017-02-17,1320,null,null
56453,Wages,2015-12-14,109246,2016-01-03,null,140,null
56454,Maintenance,2018-03-19,547.23,2018-04-05,2314,null,null
56455,Wages,2017-07-25,122340,2017-08-21,null,214,null
56456,Wages,2016-08-28,129042,2016-09-13,null,311,null
56457,Maintenance,2018-06-26,1777.56,2018-08-06,2425,null,null
56458,Furniture,2016-08-15,637.18,2016-10-13,null,null,13826
56459,Wages,2017-10-01,140319,2017-11-25,null,212,null
56460,Maintenance,2020-04-30,1366.66,2020-05-16,2020,null,null
56461,Wages,2018-04-17,63260,2018-05-30,null,246,null
56462,Furniture,2018-06-20,664.97,2018-08-10,null,null,10744
56463,Maintenance,2016-12-05,1556.5,2017-01-07,2421,null,null
56464,Maintenance,2020-01-23,1941.56,2020-03-01,1297,null,null
56465,Wages,2019-07-24,53748,2019-08-16,null,240,null
56466,Wages,2017-07-12,94936,2017-07-28,null,195,null
56467,Wages,2017-08-14,55283,2017-09-23,null,280,null
56468,Wages,2017-09-23,38823,2017-10-23,null,254,null
56469,Furniture,2020-07-09,867.47,2020-08-07,null,null,12638
56470,Maintenance,2016-10-25,133.61,2016-11-09,2309,null,null
56471,Wages,2015-11-24,43839,2015-12-22,null,283,null
56472,Wages,2016-12-05,105952,2017-01-23,null,108,null
56473,Maintenance,2017-05-04,1158.5,2017-06-22,1038,null,null
56474,Maintenance,2016-09-06,443.95,2016-11-05,1578,null,null
56475,Wages,2017-11-09,55084,2018-01-07,null,189,null
56476,Wages,2018-02-08,140639,2018-03-28,null,273,null
56477,Maintenance,2018-10-05,642.64,2018-11-04,1838,null,null
56478,Wages,2016-02-29,134680,2016-03-10,null,128,null
56479,Wages,2020-10-10,115704,2020-11-22,null,258,null
56480,Wages,2017-04-21,81275,2017-05-15,null,106,null
56481,Maintenance,2018-09-05,1817.25,2018-11-01,2742,null,null
56482,Wages,2019-12-12,127951,2020-02-10,null,308,null
56483,Furniture,2016-09-15,666.14,2016-10-22,null,null,10458
56484,Maintenance,2018-04-24,839.96,2018-06-08,1108,null,null
56485,Maintenance,2017-10-28,954.59,2017-12-05,2576,null,null
56486,Wages,2020-05-24,130323,2020-07-11,null,177,null
56487,Maintenance,2018-12-19,1481.3,2018-12-30,2421,null,null
56488,Furniture,2018-02-19,984.72,2018-03-06,null,null,14127
56489,Wages,2018-06-14,137352,2018-08-09,null,315,null
56490,Wages,2019-09-04,114115,2019-09-17,null,186,null
56491,Furniture,2018-08-31,962.81,2018-10-18,null,null,12451
56492,Maintenance,2018-01-15,1543.73,2018-03-05,2549,null,null
56493,Wages,2019-08-17,120695,2019-09-25,null,207,null
56494,Furniture,2016-08-16,842.53,2016-10-13,null,null,11933
56495,Wages,2016-11-05,111271,2016-11-17,null,159,null
56496,Maintenance,2017-08-29,685.87,2017-10-26,1398,null,null
56497,Wages,2020-09-24,100434,2020-10-10,null,276,null
56498,Maintenance,2018-03-10,1165.44,2018-05-01,1842,null,null
56499,Wages,2019-12-05,130801,2020-01-12,null,189,null
56500,Furniture,2018-10-23,905.9,2018-11-24,null,null,13233
56501,Furniture,2015-12-22,884.89,2016-01-10,null,null,13592
56502,Wages,2019-02-24,131695,2019-03-22,null,169,null
56503,Furniture,2020-07-11,568.99,2020-08-27,null,null,12420
56504,Maintenance,2017-09-14,738.62,2017-10-07,1654,null,null
56505,Maintenance,2020-09-11,1911.83,2020-09-26,1942,null,null
56506,Furniture,2019-09-20,755.82,2019-10-19,null,null,13339
56507,Wages,2018-03-09,130808,2018-04-24,null,137,null
56508,Furniture,2017-07-16,725.08,2017-07-30,null,null,10842
56509,Maintenance,2016-07-23,1687.56,2016-08-09,2956,null,null
56510,Wages,2019-07-19,65949,2019-07-29,null,131,null
56511,Maintenance,2020-05-07,273.56,2020-06-22,2106,null,null
56512,Maintenance,2019-06-08,431.81,2019-07-23,1916,null,null
56513,Furniture,2017-01-21,615.77,2017-02-04,null,null,13384
56514,Wages,2018-06-09,46942,2018-06-19,null,182,null
56515,Wages,2019-01-30,102275,2019-02-20,null,270,null
56516,Wages,2016-08-01,74692,2016-09-24,null,271,null
56517,Furniture,2018-12-20,583.99,2019-02-06,null,null,10348
56518,Maintenance,2017-08-30,1607.26,2017-09-13,1723,null,null
56519,Wages,2020-02-05,117767,2020-03-31,null,312,null
56520,Furniture,2018-08-21,758.53,2018-09-26,null,null,11354
56521,Furniture,2020-07-10,805.15,2020-07-25,null,null,12867
56522,Furniture,2016-02-05,689.65,2016-03-11,null,null,13194
56523,Furniture,2015-11-29,566.58,2015-12-15,null,null,12640
56524,Wages,2020-03-01,38656,2020-03-19,null,231,null
56525,Furniture,2019-06-16,948.93,2019-07-03,null,null,13458
56526,Maintenance,2019-06-21,110.56,2019-07-12,2930,null,null
56527,Maintenance,2020-08-27,1977.46,2020-09-19,1328,null,null
56528,Maintenance,2018-04-25,1873.57,2018-06-16,1794,null,null
56529,Furniture,2018-01-09,593.09,2018-02-01,null,null,12296
56530,Wages,2019-02-19,102892,2019-03-02,null,308,null
56531,Wages,2016-08-25,49110,2016-10-03,null,208,null
56532,Wages,2020-06-10,118079,2020-06-24,null,219,null
56533,Furniture,2020-09-22,620.98,2020-10-20,null,null,13228
56534,Furniture,2018-11-05,668.09,2018-12-20,null,null,12180
56535,Maintenance,2019-01-21,628.88,2019-02-11,1253,null,null
56536,Maintenance,2017-07-26,470.62,2017-09-20,2681,null,null
56537,Furniture,2016-03-02,990.92,2016-03-15,null,null,11431
56538,Wages,2020-10-02,98726,2020-10-25,null,100,null
56539,Furniture,2017-02-24,929.4,2017-03-18,null,null,13620
56540,Furniture,2018-06-25,503.81,2018-07-15,null,null,13156
56541,Maintenance,2016-02-17,1737.52,2016-03-10,1445,null,null
56542,Furniture,2016-08-12,575.39,2016-08-29,null,null,10570
56543,Wages,2018-05-02,28340,2018-06-30,null,286,null
56544,Wages,2019-05-02,115086,2019-06-14,null,151,null
56545,Maintenance,2020-06-14,184.81,2020-07-28,1087,null,null
56546,Furniture,2019-11-19,752.51,2019-12-31,null,null,13028
56547,Wages,2018-06-30,29514,2018-08-25,null,119,null
56548,Maintenance,2018-03-01,167.89,2018-03-19,1243,null,null
56549,Wages,2017-06-03,56010,2017-07-05,null,248,null
56550,Furniture,2019-07-20,764.33,2019-09-12,null,null,14177
56551,Furniture,2019-04-08,754.91,2019-05-06,null,null,13963
56552,Wages,2020-11-10,71353,2020-12-15,null,121,null
56553,Furniture,2016-02-22,797.66,2016-04-22,null,null,11302
56554,Wages,2019-04-24,130315,2019-05-08,null,146,null
56555,Furniture,2019-03-20,768.32,2019-04-28,null,null,12163
56556,Maintenance,2016-04-14,1058.52,2016-05-13,1203,null,null
56557,Maintenance,2019-09-25,1190.9,2019-10-12,2424,null,null
56558,Wages,2018-09-28,133337,2018-10-31,null,302,null
56559,Wages,2018-12-31,92751,2019-02-25,null,248,null
56560,Wages,2020-11-06,79823,2020-11-22,null,258,null
56561,Wages,2018-09-11,106937,2018-11-05,null,255,null
56562,Furniture,2018-04-09,858.33,2018-05-17,null,null,12736
56563,Furniture,2017-05-13,858.53,2017-07-10,null,null,11888
56564,Furniture,2019-03-19,628.87,2019-04-03,null,null,11456
56565,Maintenance,2016-03-01,134.08,2016-03-24,1165,null,null
56566,Wages,2019-09-12,25820,2019-11-11,null,252,null
56567,Maintenance,2016-06-19,1282.9,2016-07-31,1514,null,null
56568,Furniture,2018-06-08,702.44,2018-06-29,null,null,11314
56569,Wages,2017-07-02,94238,2017-07-16,null,213,null
56570,Wages,2016-06-21,134192,2016-07-18,null,265,null
56571,Maintenance,2016-03-28,1167.91,2016-04-22,1567,null,null
56572,Wages,2018-01-03,116315,2018-01-14,null,300,null
56573,Maintenance,2016-12-11,1903.56,2017-01-28,1000,null,null
56574,Wages,2019-02-12,121156,2019-04-07,null,290,null
56575,Furniture,2019-04-19,787.19,2019-05-29,null,null,11256
56576,Maintenance,2018-04-17,874.9,2018-05-29,2933,null,null
56577,Maintenance,2017-03-20,1707.93,2017-04-27,1567,null,null
56578,Maintenance,2016-01-12,1582.01,2016-01-24,2216,null,null
56579,Maintenance,2020-11-01,1714.08,2020-11-20,1886,null,null
56580,Maintenance,2020-05-20,1366.39,2020-06-15,1630,null,null
56581,Maintenance,2018-03-07,1672.08,2018-05-06,1447,null,null
56582,Furniture,2017-12-10,597.99,2018-02-02,null,null,13394
56583,Furniture,2018-10-06,825.55,2018-10-18,null,null,14094
56584,Maintenance,2019-06-02,500.57,2019-06-18,1137,null,null
56585,Wages,2015-12-27,60435,2016-02-04,null,212,null
56586,Wages,2019-08-12,103689,2019-09-26,null,189,null
56587,Wages,2019-03-11,76805,2019-04-03,null,271,null
56588,Wages,2017-01-24,63932,2017-03-24,null,232,null
56589,Wages,2016-03-14,75714,2016-04-18,null,257,null
56590,Furniture,2017-06-28,837.1,2017-08-16,null,null,13731
56591,Furniture,2018-10-29,825.71,2018-11-29,null,null,13257
56592,Wages,2017-02-20,25382,2017-04-14,null,211,null
56593,Furniture,2017-07-02,880.77,2017-07-14,null,null,12589
56594,Furniture,2016-12-08,973.87,2016-12-24,null,null,10953
56595,Wages,2017-06-27,35595,2017-08-25,null,142,null
56596,Maintenance,2017-11-05,1517.44,2017-12-25,2871,null,null
56597,Furniture,2020-09-15,705.34,2020-10-14,null,null,13107
56598,Furniture,2016-12-25,726.48,2017-02-04,null,null,12998
56599,Wages,2017-11-07,101180,2017-12-02,null,128,null
56600,Wages,2016-04-24,119813,2016-05-09,null,288,null
56601,Maintenance,2020-04-14,728.42,2020-04-29,1442,null,null
56602,Maintenance,2018-06-29,1543.06,2018-07-19,1624,null,null
56603,Furniture,2018-11-27,637.13,2019-01-12,null,null,11431
56604,Maintenance,2019-06-14,1522.63,2019-07-22,2980,null,null
56605,Wages,2020-09-09,40623,2020-10-07,null,162,null
56606,Furniture,2018-09-10,588.98,2018-10-14,null,null,12823
56607,Maintenance,2017-08-23,837.25,2017-09-24,2125,null,null
56608,Furniture,2020-04-29,502.17,2020-05-17,null,null,11996
56609,Wages,2017-04-25,129314,2017-06-24,null,293,null
56610,Wages,2019-10-15,80943,2019-12-01,null,165,null
56611,Maintenance,2016-04-03,1074.68,2016-04-21,2361,null,null
56612,Furniture,2020-02-23,553.37,2020-03-17,null,null,12859
56613,Maintenance,2017-03-21,1116.77,2017-04-22,1102,null,null
56614,Maintenance,2020-02-16,951.95,2020-04-07,1607,null,null
56615,Maintenance,2017-02-17,930.24,2017-03-25,2985,null,null
56616,Wages,2016-06-30,51346,2016-07-10,null,256,null
56617,Wages,2019-09-30,60676,2019-10-29,null,186,null
56618,Furniture,2019-12-02,814.99,2019-12-25,null,null,13084
56619,Furniture,2019-08-30,577.22,2019-09-23,null,null,10899
56620,Wages,2016-06-26,87517,2016-08-17,null,134,null
56621,Wages,2020-07-12,87279,2020-08-29,null,109,null
56622,Wages,2018-04-28,95067,2018-05-11,null,185,null
56623,Furniture,2018-05-09,749.34,2018-05-23,null,null,10504
56624,Furniture,2016-08-10,953.04,2016-09-14,null,null,10472
56625,Furniture,2016-05-01,628.15,2016-05-12,null,null,10628
56626,Furniture,2020-03-15,651.67,2020-04-26,null,null,12206
56627,Maintenance,2017-12-04,728.84,2017-12-22,2585,null,null
56628,Wages,2019-10-07,84144,2019-11-20,null,254,null
56629,Wages,2020-03-12,78421,2020-03-26,null,176,null
56630,Maintenance,2016-06-18,1212.56,2016-07-28,2801,null,null
56631,Maintenance,2018-04-17,1676.44,2018-05-28,2250,null,null
56632,Furniture,2016-11-22,931.18,2017-01-01,null,null,12412
56633,Furniture,2018-04-19,596.86,2018-06-04,null,null,13397
56634,Furniture,2019-06-19,829.32,2019-07-15,null,null,12081
56635,Maintenance,2019-10-14,1719.97,2019-11-17,1099,null,null
56636,Wages,2016-03-26,26985,2016-05-12,null,171,null
56637,Furniture,2017-02-20,563.19,2017-03-12,null,null,13318
56638,Maintenance,2018-10-25,485.4,2018-12-19,2672,null,null
56639,Furniture,2020-04-29,681.51,2020-06-02,null,null,12401
56640,Maintenance,2018-10-23,1290.91,2018-11-13,2793,null,null
56641,Wages,2020-05-20,105748,2020-06-28,null,310,null
56642,Maintenance,2017-08-30,1930.82,2017-09-27,2127,null,null
56643,Furniture,2017-08-05,523.69,2017-08-16,null,null,11055
56644,Maintenance,2017-11-23,193.88,2017-12-17,1734,null,null
56645,Furniture,2016-02-19,799.43,2016-04-09,null,null,12500
56646,Maintenance,2020-01-16,1453.04,2020-03-15,2721,null,null
56647,Furniture,2020-11-12,872.58,2020-11-24,null,null,12609
56648,Furniture,2020-01-18,932.62,2020-02-22,null,null,10710
56649,Furniture,2017-12-19,595.33,2018-01-02,null,null,10303
56650,Maintenance,2019-11-15,1701.63,2019-11-25,1257,null,null
56651,Furniture,2016-05-17,876.65,2016-06-25,null,null,12395
56652,Furniture,2017-08-09,614.94,2017-09-01,null,null,12691
56653,Wages,2020-10-20,79343,2020-11-12,null,298,null
56654,Maintenance,2017-02-24,1389.94,2017-04-14,2137,null,null
56655,Maintenance,2017-01-18,1406.26,2017-02-01,2453,null,null
56656,Furniture,2017-06-30,505.78,2017-08-18,null,null,14110
56657,Furniture,2016-03-14,745.3,2016-04-14,null,null,12365
56658,Maintenance,2016-02-24,743.4,2016-03-21,2576,null,null
56659,Furniture,2017-05-31,854.82,2017-06-15,null,null,12959
56660,Maintenance,2017-12-30,342.52,2018-01-30,1846,null,null
56661,Furniture,2019-02-06,658.32,2019-03-29,null,null,10671
56662,Maintenance,2016-09-15,596.72,2016-10-07,2719,null,null
56663,Furniture,2016-09-16,808.6,2016-10-31,null,null,13241
56664,Furniture,2019-08-03,920.4,2019-10-02,null,null,10621
56665,Wages,2016-07-05,37467,2016-07-21,null,261,null
56666,Furniture,2016-02-15,555.49,2016-03-28,null,null,13489
56667,Maintenance,2017-12-08,1648.74,2018-02-05,2567,null,null
56668,Wages,2018-10-06,135158,2018-12-04,null,223,null
56669,Furniture,2019-05-28,946.65,2019-06-08,null,null,11905
56670,Wages,2017-08-24,125645,2017-09-21,null,118,null
56671,Wages,2017-01-13,147939,2017-03-08,null,186,null
56672,Furniture,2017-10-16,550.06,2017-11-03,null,null,13349
56673,Furniture,2016-05-10,522.04,2016-06-08,null,null,10295
56674,Wages,2019-07-01,37419,2019-07-29,null,211,null
56675,Maintenance,2019-04-11,1857.9,2019-05-01,2971,null,null
56676,Wages,2019-10-20,76089,2019-11-29,null,213,null
56677,Maintenance,2017-10-30,702.14,2017-12-23,2153,null,null
56678,Maintenance,2020-02-18,806.97,2020-03-08,1549,null,null
56679,Maintenance,2017-08-16,733.63,2017-10-02,2022,null,null
56680,Maintenance,2016-05-03,1052.22,2016-06-05,1725,null,null
56681,Furniture,2018-02-08,913.58,2018-02-18,null,null,10695
56682,Wages,2017-02-17,72567,2017-03-13,null,108,null
56683,Furniture,2020-05-15,641.96,2020-06-26,null,null,11142
56684,Maintenance,2016-10-10,857.32,2016-11-14,1159,null,null
56685,Wages,2019-04-19,108325,2019-05-24,null,277,null
56686,Maintenance,2016-02-13,1535.74,2016-04-05,2505,null,null
56687,Furniture,2016-06-10,961.82,2016-08-04,null,null,13940
56688,Wages,2017-07-02,122681,2017-07-13,null,205,null
56689,Wages,2017-05-22,49671,2017-06-18,null,284,null
56690,Furniture,2017-12-05,840.1,2018-01-09,null,null,13049
56691,Maintenance,2019-01-29,393.54,2019-03-25,1630,null,null
56692,Wages,2017-09-21,57481,2017-11-03,null,161,null
56693,Furniture,2016-08-19,912,2016-09-29,null,null,10277
56694,Maintenance,2019-03-27,306.52,2019-04-09,1999,null,null
56695,Furniture,2020-04-25,907.6,2020-05-23,null,null,13435
56696,Wages,2017-02-02,30657,2017-03-02,null,125,null
56697,Maintenance,2017-11-21,1355.86,2018-01-13,2226,null,null
56698,Wages,2016-08-03,52397,2016-09-29,null,213,null
56699,Furniture,2018-03-24,598.23,2018-04-17,null,null,12371
56700,Furniture,2020-10-22,698.16,2020-12-06,null,null,10444
56701,Furniture,2018-07-16,813.69,2018-08-13,null,null,13420
56702,Wages,2016-02-05,62633,2016-03-30,null,216,null
56703,Furniture,2017-07-16,556.71,2017-08-24,null,null,14083
56704,Maintenance,2020-06-19,1563.49,2020-07-07,1966,null,null
56705,Furniture,2018-03-21,826.37,2018-05-11,null,null,10461
56706,Maintenance,2019-01-04,1247.98,2019-02-14,2196,null,null
56707,Wages,2020-01-20,88573,2020-02-18,null,296,null
56708,Wages,2018-08-08,29931,2018-08-21,null,287,null
56709,Wages,2019-06-19,77763,2019-07-27,null,265,null
56710,Furniture,2019-09-11,649.89,2019-10-21,null,null,12786
56711,Furniture,2019-06-14,879.95,2019-07-01,null,null,14158
56712,Furniture,2020-10-17,956.79,2020-11-20,null,null,13066
56713,Furniture,2019-03-19,809.56,2019-04-08,null,null,10580
56714,Furniture,2019-11-28,712.97,2020-01-12,null,null,11333
56715,Maintenance,2019-02-25,1695.52,2019-03-21,2262,null,null
56716,Furniture,2018-10-13,601.53,2018-11-14,null,null,14083
56717,Furniture,2016-07-28,700.55,2016-08-10,null,null,14165
56718,Furniture,2020-10-26,969.28,2020-12-11,null,null,12758
56719,Furniture,2018-03-01,607.44,2018-03-12,null,null,13775
56720,Maintenance,2015-12-08,902.41,2016-01-13,1242,null,null
56721,Furniture,2018-06-23,844.83,2018-08-21,null,null,12057
56722,Maintenance,2020-08-26,817.2,2020-09-28,2672,null,null
56723,Furniture,2019-10-01,842.31,2019-11-03,null,null,10852
56724,Wages,2016-10-31,98768,2016-11-27,null,313,null
56725,Maintenance,2019-12-21,337.02,2020-01-05,1849,null,null
56726,Wages,2016-02-24,146190,2016-04-11,null,285,null
56727,Wages,2020-03-28,142603,2020-05-05,null,296,null
56728,Wages,2019-01-08,107320,2019-02-14,null,261,null
56729,Maintenance,2018-05-15,1731.11,2018-07-08,1273,null,null
56730,Wages,2018-05-01,84945,2018-06-28,null,276,null
56731,Wages,2016-06-10,60873,2016-08-03,null,108,null
56732,Maintenance,2017-03-16,1923.36,2017-05-12,1104,null,null
